@relation	AllLipidGatewayCompounds

@attribute	ID	string
@attribute	Mass	numeric
@attribute	NumofC	numeric
@attribute	NumofH	numeric
@attribute	NumofO	numeric
@attribute	NumofN	numeric
@attribute	NumofP	numeric
@attribute	NumofS	numeric
@attribute	H:C	numeric
@attribute	H:O	numeric
@attribute	C:O	numeric
@attribute	C:N	numeric
@attribute	C:S	numeric
@attribute	C:P	numeric
@attribute	Afterdecmass	numeric
@attribute	AMD	numeric
@attribute	RMD	numeric
@attribute	class	{Fatty_Acyls,Glycerolipids,Glycerophospholipids,Polyketides,Prenol_Lipids,Saccharolipids,Sphingolipids,Sterol_Lipids}

@data
LMGL03015334,934.798942,61,106,6,0,0,0,1.737704918,17.66666667,10.16666667,0,0,0,0.7989,0.2011,215,Glycerolipids
LMGL02010114,666.616226,42,82,5,0,0,0,1.952380952,16.4,8.4,0,0,0,0.6162,0.3838,576,Glycerolipids
LMGL03012530,1042.892842,69,118,6,0,0,0,1.710144928,19.66666667,11.5,0,0,0,0.8928,0.1072,103,Glycerolipids
LMGL03015299,918.767642,60,102,6,0,0,0,1.7,17,10,0,0,0,0.7676,0.2324,253,Glycerolipids
LMGL03012007,970.798942,64,106,6,0,0,0,1.65625,17.66666667,10.66666667,0,0,0,0.7989,0.2011,207,Glycerolipids
LMGL03015743,876.720692,57,96,6,0,0,0,1.684210526,16,9.5,0,0,0,0.7207,0.2793,319,Glycerolipids
LMGL03010832,924.814592,60,108,6,0,0,0,1.8,18,10,0,0,0,0.8146,0.1854,200,Glycerolipids
LMGL03010410,900.814592,58,108,6,0,0,0,1.862068966,18,9.666666667,0,0,0,0.8146,0.1854,206,Glycerolipids
LMGL03015952,916.845892,59,112,6,0,0,0,1.898305085,18.66666667,9.833333333,0,0,0,0.8459,0.1541,168,Glycerolipids
LMGL03016040,904.751992,59,100,6,0,0,0,1.694915254,16.66666667,9.833333333,0,0,0,0.752,0.248,274,Glycerolipids
LMGL03014130,916.751992,60,100,6,0,0,0,1.666666667,16.66666667,10,0,0,0,0.752,0.248,271,Glycerolipids
LMGL03015996,862.705042,56,94,6,0,0,0,1.678571429,15.66666667,9.333333333,0,0,0,0.705,0.295,342,Glycerolipids
LMGL03012711,772.658092,49,88,6,0,0,0,1.795918367,14.66666667,8.166666667,0,0,0,0.6581,0.3419,442,Glycerolipids
LMGL03013481,848.689392,55,92,6,0,0,0,1.672727273,15.33333333,9.166666667,0,0,0,0.6894,0.3106,366,Glycerolipids
LMGL03014718,872.783292,56,104,6,0,0,0,1.857142857,17.33333333,9.333333333,0,0,0,0.7833,0.2167,248,Glycerolipids
LMGL03016221,876.720692,57,96,6,0,0,0,1.684210526,16,9.5,0,0,0,0.7207,0.2793,319,Glycerolipids
LMGL03013235,798.673742,51,90,6,0,0,0,1.764705882,15,8.5,0,0,0,0.6737,0.3263,409,Glycerolipids
LMGL02010464,600.475376,38,64,5,0,0,0,1.684210526,12.8,7.6,0,0,0,0.4754,0.4754,792,Glycerolipids
LMGL03016462,950.736342,63,98,6,0,0,0,1.555555556,16.33333333,10.5,0,0,0,0.7363,0.2637,277,Glycerolipids
LMGL03012020,992.877192,65,116,6,0,0,0,1.784615385,19.33333333,10.83333333,0,0,0,0.8772,0.1228,124,Glycerolipids
LMGL03014074,886.798942,57,106,6,0,0,0,1.859649123,17.66666667,9.5,0,0,0,0.7989,0.2011,227,Glycerolipids
LMGL03011932,988.845892,65,112,6,0,0,0,1.723076923,18.66666667,10.83333333,0,0,0,0.8459,0.1541,156,Glycerolipids
LMGL03016431,932.783292,61,104,6,0,0,0,1.704918033,17.33333333,10.16666667,0,0,0,0.7833,0.2167,232,Glycerolipids
LMGL03012940,830.736342,53,98,6,0,0,0,1.849056604,16.33333333,8.833333333,0,0,0,0.7363,0.2637,317,Glycerolipids
LMGL03014962,932.783292,61,104,6,0,0,0,1.704918033,17.33333333,10.16666667,0,0,0,0.7833,0.2167,232,Glycerolipids
LMGL02010039,604.506676,38,68,5,0,0,0,1.789473684,13.6,7.6,0,0,0,0.5067,0.4933,816,Glycerolipids
LMGL03011546,958.798942,63,106,6,0,0,0,1.682539683,17.66666667,10.5,0,0,0,0.7989,0.2011,210,Glycerolipids
LMGL03014859,874.798942,56,106,6,0,0,0,1.892857143,17.66666667,9.333333333,0,0,0,0.7989,0.2011,230,Glycerolipids
LMGL03012787,774.673742,49,90,6,0,0,0,1.836734694,15,8.166666667,0,0,0,0.6737,0.3263,421,Glycerolipids
LMGL03014731,828.720692,53,96,6,0,0,0,1.811320755,16,8.833333333,0,0,0,0.7207,0.2793,337,Glycerolipids
LMGL03014438,854.736342,55,98,6,0,0,0,1.781818182,16.33333333,9.166666667,0,0,0,0.7363,0.2637,309,Glycerolipids
LMGL03016695,1014.955442,66,126,6,0,0,0,1.909090909,21,11,0,0,0,0.9554,0.0446,44,Glycerolipids
LMGL03010923,922.798942,60,106,6,0,0,0,1.766666667,17.66666667,10,0,0,0,0.7989,0.2011,218,Glycerolipids
LMGL02010354,526.459726,32,62,5,0,0,0,1.9375,12.4,6.4,0,0,0,0.4597,0.4597,873,Glycerolipids
LMGL03013554,846.767642,54,102,6,0,0,0,1.888888889,17,9,0,0,0,0.7676,0.2324,274,Glycerolipids
LMGL03012458,994.798942,66,106,6,0,0,0,1.606060606,17.66666667,11,0,0,0,0.7989,0.2011,202,Glycerolipids
LMGL03013287,806.736342,51,98,6,0,0,0,1.921568627,16.33333333,8.5,0,0,0,0.7363,0.2637,327,Glycerolipids
LMGL03016540,966.861542,63,114,6,0,0,0,1.80952381,19,10.5,0,0,0,0.8615,0.1385,143,Glycerolipids
LMGL02010237,700.600576,45,80,5,0,0,0,1.777777778,16,9,0,0,0,0.6006,0.3994,570,Glycerolipids
LMGL03011416,988.939792,64,124,6,0,0,0,1.9375,20.66666667,10.66666667,0,0,0,0.9398,0.0602,61,Glycerolipids
LMGL03011560,988.939792,64,124,6,0,0,0,1.9375,20.66666667,10.66666667,0,0,0,0.9398,0.0602,61,Glycerolipids
LMGL03014191,840.720692,54,96,6,0,0,0,1.777777778,16,9,0,0,0,0.7207,0.2793,332,Glycerolipids
LMGL03014799,870.767642,56,102,6,0,0,0,1.821428571,17,9.333333333,0,0,0,0.7676,0.2324,267,Glycerolipids
LMGL03012139,984.814592,65,108,6,0,0,0,1.661538462,18,10.83333333,0,0,0,0.8146,0.1854,188,Glycerolipids
LMGL02010334,522.428426,32,58,5,0,0,0,1.8125,11.6,6.4,0,0,0,0.4284,0.4284,820,Glycerolipids
LMGL03015578,856.658092,56,88,6,0,0,0,1.571428571,14.66666667,9.333333333,0,0,0,0.6581,0.3419,399,Glycerolipids
LMGL03013649,894.767642,58,102,6,0,0,0,1.75862069,17,9.666666667,0,0,0,0.7676,0.2324,260,Glycerolipids
LMGL03014922,900.720692,59,96,6,0,0,0,1.627118644,16,9.833333333,0,0,0,0.7207,0.2793,310,Glycerolipids
LMGL03010446,876.720692,57,96,6,0,0,0,1.684210526,16,9.5,0,0,0,0.7207,0.2793,319,Glycerolipids
LMGL02010208,664.506676,43,68,5,0,0,0,1.581395349,13.6,8.6,0,0,0,0.5067,0.4933,742,Glycerolipids
LMGL03011438,948.814592,62,108,6,0,0,0,1.741935484,18,10.33333333,0,0,0,0.8146,0.1854,195,Glycerolipids
LMGL03016765,1000.939792,65,124,6,0,0,0,1.907692308,20.66666667,10.83333333,0,0,0,0.9398,0.0602,60,Glycerolipids
LMGL03015597,912.814592,59,108,6,0,0,0,1.830508475,18,9.833333333,0,0,0,0.8146,0.1854,203,Glycerolipids
LMGL03010162,870.767642,56,102,6,0,0,0,1.821428571,17,9.333333333,0,0,0,0.7676,0.2324,267,Glycerolipids
LMGL03013427,816.720692,52,96,6,0,0,0,1.846153846,16,8.666666667,0,0,0,0.7207,0.2793,342,Glycerolipids
LMGL03013305,754.611141,48,82,6,0,0,0,1.708333333,13.66666667,8,0,0,0,0.6111,0.3889,515,Glycerolipids
LMGL03016100,888.720692,58,96,6,0,0,0,1.655172414,16,9.666666667,0,0,0,0.7207,0.2793,314,Glycerolipids
LMGL03014769,824.689392,53,92,6,0,0,0,1.735849057,15.33333333,8.833333333,0,0,0,0.6894,0.3106,377,Glycerolipids
LMGL02010225,666.522326,43,70,5,0,0,0,1.627906977,14,8.6,0,0,0,0.5223,0.4777,717,Glycerolipids
LMGL03011666,962.830242,63,110,6,0,0,0,1.746031746,18.33333333,10.5,0,0,0,0.8302,0.1698,176,Glycerolipids
LMGL03016316,896.689392,59,92,6,0,0,0,1.559322034,15.33333333,9.833333333,0,0,0,0.6894,0.3106,346,Glycerolipids
LMGL03011613,924.720692,61,96,6,0,0,0,1.573770492,16,10.16666667,0,0,0,0.7207,0.2793,302,Glycerolipids
LMGL03016483,976.845892,64,112,6,0,0,0,1.75,18.66666667,10.66666667,0,0,0,0.8459,0.1541,158,Glycerolipids
LMGL03012242,980.783292,65,104,6,0,0,0,1.6,17.33333333,10.83333333,0,0,0,0.7833,0.2167,221,Glycerolipids
LMGL03016417,938.830242,61,110,6,0,0,0,1.803278689,18.33333333,10.16666667,0,0,0,0.8302,0.1698,181,Glycerolipids
LMGL03012322,1000.845892,66,112,6,0,0,0,1.696969697,18.66666667,11,0,0,0,0.8459,0.1541,154,Glycerolipids
LMGL03012346,1016.877192,67,116,6,0,0,0,1.731343284,19.33333333,11.16666667,0,0,0,0.8772,0.1228,121,Glycerolipids
LMGL02010299,722.584926,47,78,5,0,0,0,1.659574468,15.6,9.4,0,0,0,0.5849,0.4151,574,Glycerolipids
LMGL03012015,954.767642,63,102,6,0,0,0,1.619047619,17,10.5,0,0,0,0.7676,0.2324,243,Glycerolipids
LMGL03015751,902.736342,59,98,6,0,0,0,1.661016949,16.33333333,9.833333333,0,0,0,0.7363,0.2637,292,Glycerolipids
LMGL02010223,666.522326,43,70,5,0,0,0,1.627906977,14,8.6,0,0,0,0.5223,0.4777,717,Glycerolipids
LMGL03012890,824.689392,53,92,6,0,0,0,1.735849057,15.33333333,8.833333333,0,0,0,0.6894,0.3106,377,Glycerolipids
LMGL03011182,940.845892,61,112,6,0,0,0,1.836065574,18.66666667,10.16666667,0,0,0,0.8459,0.1541,164,Glycerolipids
LMGL03014023,852.720692,55,96,6,0,0,0,1.745454545,16,9.166666667,0,0,0,0.7207,0.2793,328,Glycerolipids
LMGL03012895,856.751992,55,100,6,0,0,0,1.818181818,16.66666667,9.166666667,0,0,0,0.752,0.248,289,Glycerolipids
LMGL03012157,982.798942,65,106,6,0,0,0,1.630769231,17.66666667,10.83333333,0,0,0,0.7989,0.2011,205,Glycerolipids
LMGL03012852,820.658092,53,88,6,0,0,0,1.660377358,14.66666667,8.833333333,0,0,0,0.6581,0.3419,417,Glycerolipids
LMGL03016591,962.830242,63,110,6,0,0,0,1.746031746,18.33333333,10.5,0,0,0,0.8302,0.1698,176,Glycerolipids
LMGL02010423,614.491026,39,66,5,0,0,0,1.692307692,13.2,7.8,0,0,0,0.491,0.491,799,Glycerolipids
LMGL03012076,970.798942,64,106,6,0,0,0,1.65625,17.66666667,10.66666667,0,0,0,0.7989,0.2011,207,Glycerolipids
LMGL02010319,620.537351,39,72,5,0,0,0,1.846153846,14.4,7.8,0,0,0,0.5689,0.4311,689,Glycerolipids
LMGL03014015,858.673742,56,90,6,0,0,0,1.607142857,15,9.333333333,0,0,0,0.6737,0.3263,380,Glycerolipids
LMGL03012097,986.830242,65,110,6,0,0,0,1.692307692,18.33333333,10.83333333,0,0,0,0.8302,0.1698,172,Glycerolipids
LMGL02010507,630.522326,40,70,5,0,0,0,1.75,14,8,0,0,0,0.5223,0.4777,758,Glycerolipids
LMGL02010348,594.522326,37,70,5,0,0,0,1.891891892,14,7.4,0,0,0,0.5223,0.4777,804,Glycerolipids
LMGL03011183,960.908492,62,120,6,0,0,0,1.935483871,20,10.33333333,0,0,0,0.9085,0.0915,95,Glycerolipids
LMGL03015652,888.720692,58,96,6,0,0,0,1.655172414,16,9.666666667,0,0,0,0.7207,0.2793,314,Glycerolipids
LMGL03016308,934.798942,61,106,6,0,0,0,1.737704918,17.66666667,10.16666667,0,0,0,0.7989,0.2011,215,Glycerolipids
LMGL03014933,870.673742,57,90,6,0,0,0,1.578947368,15,9.5,0,0,0,0.6737,0.3263,375,Glycerolipids
LMGL03010132,874.798942,56,106,6,0,0,0,1.892857143,17.66666667,9.333333333,0,0,0,0.7989,0.2011,230,Glycerolipids
LMGL02010307,594.522326,37,70,5,0,0,0,1.891891892,14,7.4,0,0,0,0.5223,0.4777,804,Glycerolipids
LMGL03012734,808.658092,52,88,6,0,0,0,1.692307692,14.66666667,8.666666667,0,0,0,0.6581,0.3419,423,Glycerolipids
LMGL03012321,982.798942,65,106,6,0,0,0,1.630769231,17.66666667,10.83333333,0,0,0,0.7989,0.2011,205,Glycerolipids
LMGL03010389,900.814592,58,108,6,0,0,0,1.862068966,18,9.666666667,0,0,0,0.8146,0.1854,206,Glycerolipids
LMGL03013831,844.751992,54,100,6,0,0,0,1.851851852,16.66666667,9,0,0,0,0.752,0.248,294,Glycerolipids
LMGL03010632,912.814592,59,108,6,0,0,0,1.830508475,18,9.833333333,0,0,0,0.8146,0.1854,203,Glycerolipids
LMGL03010266,882.767642,57,102,6,0,0,0,1.789473684,17,9.5,0,0,0,0.7676,0.2324,263,Glycerolipids
LMGL03015733,870.767642,56,102,6,0,0,0,1.821428571,17,9.333333333,0,0,0,0.7676,0.2324,267,Glycerolipids
LMGL03015540,868.751992,56,100,6,0,0,0,1.785714286,16.66666667,9.333333333,0,0,0,0.752,0.248,285,Glycerolipids
LMGL03010643,892.751992,58,100,6,0,0,0,1.724137931,16.66666667,9.666666667,0,0,0,0.752,0.248,278,Glycerolipids
LMGL03013215,732.626791,46,84,6,0,0,0,1.826086957,14,7.666666667,0,0,0,0.6268,0.3732,509,Glycerolipids
LMGL02010519,664.506676,43,68,5,0,0,0,1.581395349,13.6,8.6,0,0,0,0.5067,0.4933,742,Glycerolipids
LMGL03010336,902.830242,58,110,6,0,0,0,1.896551724,18.33333333,9.666666667,0,0,0,0.8302,0.1698,188,Glycerolipids
LMGL03014337,866.736342,56,98,6,0,0,0,1.75,16.33333333,9.333333333,0,0,0,0.7363,0.2637,304,Glycerolipids
LMGL03016521,924.720692,61,96,6,0,0,0,1.573770492,16,10.16666667,0,0,0,0.7207,0.2793,302,Glycerolipids
LMGL03012827,786.673742,50,90,6,0,0,0,1.8,15,8.333333333,0,0,0,0.6737,0.3263,415,Glycerolipids
LMGL03016563,950.830242,62,110,6,0,0,0,1.774193548,18.33333333,10.33333333,0,0,0,0.8302,0.1698,179,Glycerolipids
LMGL03013883,848.689392,55,92,6,0,0,0,1.672727273,15.33333333,9.166666667,0,0,0,0.6894,0.3106,366,Glycerolipids
LMGL03016124,934.798942,61,106,6,0,0,0,1.737704918,17.66666667,10.16666667,0,0,0,0.7989,0.2011,215,Glycerolipids
LMGL03012791,834.767642,53,102,6,0,0,0,1.924528302,17,8.833333333,0,0,0,0.7676,0.2324,278,Glycerolipids
LMGL03014215,844.751992,54,100,6,0,0,0,1.851851852,16.66666667,9,0,0,0,0.752,0.248,294,Glycerolipids
LMGL03015611,910.798942,59,106,6,0,0,0,1.796610169,17.66666667,9.833333333,0,0,0,0.7989,0.2011,221,Glycerolipids
LMGL03015347,948.814592,62,108,6,0,0,0,1.741935484,18,10.33333333,0,0,0,0.8146,0.1854,195,Glycerolipids
LMGL03011128,952.845892,62,112,6,0,0,0,1.806451613,18.66666667,10.33333333,0,0,0,0.8459,0.1541,162,Glycerolipids
LMGL03016258,914.830242,59,110,6,0,0,0,1.86440678,18.33333333,9.833333333,0,0,0,0.8302,0.1698,186,Glycerolipids
LMGL03015690,948.814592,62,108,6,0,0,0,1.741935484,18,10.33333333,0,0,0,0.8146,0.1854,195,Glycerolipids
LMGL03012371,1016.877192,67,116,6,0,0,0,1.731343284,19.33333333,11.16666667,0,0,0,0.8772,0.1228,121,Glycerolipids
LMGL03015349,944.783292,62,104,6,0,0,0,1.677419355,17.33333333,10.33333333,0,0,0,0.7833,0.2167,229,Glycerolipids
LMGL03011645,960.814592,63,108,6,0,0,0,1.714285714,18,10.5,0,0,0,0.8146,0.1854,193,Glycerolipids
LMGL03011908,976.845892,64,112,6,0,0,0,1.75,18.66666667,10.66666667,0,0,0,0.8459,0.1541,158,Glycerolipids
LMGL01010028,378.276385,23,38,4,0,0,0,1.652173913,9.5,5.75,0,0,0,0.3079,0.3079,803,Glycerolipids
LMGL03016522,922.705042,61,94,6,0,0,0,1.540983607,15.66666667,10.16666667,0,0,0,0.705,0.295,320,Glycerolipids
LMGL03011882,980.877192,64,116,6,0,0,0,1.8125,19.33333333,10.66666667,0,0,0,0.8772,0.1228,125,Glycerolipids
LMGL03011212,938.830242,61,110,6,0,0,0,1.803278689,18.33333333,10.16666667,0,0,0,0.8302,0.1698,181,Glycerolipids
LMGL03015789,942.861542,61,114,6,0,0,0,1.868852459,19,10.16666667,0,0,0,0.8615,0.1385,147,Glycerolipids
LMGL03014721,866.736342,56,98,6,0,0,0,1.75,16.33333333,9.333333333,0,0,0,0.7363,0.2637,304,Glycerolipids
LMGL03012709,776.689392,49,92,6,0,0,0,1.87755102,15.33333333,8.166666667,0,0,0,0.6894,0.3106,400,Glycerolipids
LMGL03016811,1026.955442,67,126,6,0,0,0,1.880597015,21,11.16666667,0,0,0,0.9554,0.0446,43,Glycerolipids
LMGL03010049,846.767642,54,102,6,0,0,0,1.888888889,17,9,0,0,0,0.7676,0.2324,274,Glycerolipids
LMGL03010668,908.783292,59,104,6,0,0,0,1.762711864,17.33333333,9.833333333,0,0,0,0.7833,0.2167,238,Glycerolipids
LMGL03012656,770.642442,49,86,6,0,0,0,1.755102041,14.33333333,8.166666667,0,0,0,0.6424,0.3576,464,Glycerolipids
LMGL02010296,720.569276,47,76,5,0,0,0,1.617021277,15.2,9.4,0,0,0,0.5693,0.4307,598,Glycerolipids
LMGL03015382,802.705042,51,94,6,0,0,0,1.843137255,15.66666667,8.5,0,0,0,0.705,0.295,368,Glycerolipids
LMGL02010137,646.553626,41,74,5,0,0,0,1.804878049,14.8,8.2,0,0,0,0.5536,0.4464,690,Glycerolipids
LMGL03012730,784.658092,50,88,6,0,0,0,1.76,14.66666667,8.333333333,0,0,0,0.6581,0.3419,436,Glycerolipids
LMGL03013970,842.736342,54,98,6,0,0,0,1.814814815,16.33333333,9,0,0,0,0.7363,0.2637,313,Glycerolipids
LMGL03016669,978.767642,65,102,6,0,0,0,1.569230769,17,10.83333333,0,0,0,0.7676,0.2324,237,Glycerolipids
LMGL03013049,906.767642,59,102,6,0,0,0,1.728813559,17,9.833333333,0,0,0,0.7676,0.2324,256,Glycerolipids
LMGL03011184,934.798942,61,106,6,0,0,0,1.737704918,17.66666667,10.16666667,0,0,0,0.7989,0.2011,215,Glycerolipids
LMGL03014235,830.736342,53,98,6,0,0,0,1.849056604,16.33333333,8.833333333,0,0,0,0.7363,0.2637,317,Glycerolipids
LMGL03013080,972.720692,65,96,6,0,0,0,1.476923077,16,10.83333333,0,0,0,0.7207,0.2793,287,Glycerolipids
LMGL03015668,914.736342,60,98,6,0,0,0,1.633333333,16.33333333,10,0,0,0,0.7363,0.2637,288,Glycerolipids
LMGL03016006,910.798942,59,106,6,0,0,0,1.796610169,17.66666667,9.833333333,0,0,0,0.7989,0.2011,221,Glycerolipids
LMGL03016820,986.830242,65,110,6,0,0,0,1.692307692,18.33333333,10.83333333,0,0,0,0.8302,0.1698,172,Glycerolipids
LMGL03012137,972.814592,64,108,6,0,0,0,1.6875,18,10.66666667,0,0,0,0.8146,0.1854,191,Glycerolipids
LMGL03010502,874.705042,57,94,6,0,0,0,1.649122807,15.66666667,9.5,0,0,0,0.705,0.295,337,Glycerolipids
LMGL03011939,976.845892,64,112,6,0,0,0,1.75,18.66666667,10.66666667,0,0,0,0.8459,0.1541,158,Glycerolipids
LMGL03014827,838.705042,54,94,6,0,0,0,1.740740741,15.66666667,9,0,0,0,0.705,0.295,352,Glycerolipids
LMGL03014004,838.705042,54,94,6,0,0,0,1.740740741,15.66666667,9,0,0,0,0.705,0.295,352,Glycerolipids
LMGL03015004,848.689392,55,92,6,0,0,0,1.672727273,15.33333333,9.166666667,0,0,0,0.6894,0.3106,366,Glycerolipids
LMGL03011744,938.736342,62,98,6,0,0,0,1.580645161,16.33333333,10.33333333,0,0,0,0.7363,0.2637,281,Glycerolipids
LMGL03011086,954.861542,62,114,6,0,0,0,1.838709677,19,10.33333333,0,0,0,0.8615,0.1385,145,Glycerolipids
LMGL03016545,956.783292,63,104,6,0,0,0,1.650793651,17.33333333,10.5,0,0,0,0.7833,0.2167,226,Glycerolipids
LMGL03011632,982.892842,64,118,6,0,0,0,1.84375,19.66666667,10.66666667,0,0,0,0.8928,0.1072,109,Glycerolipids
LMGL03011877,958.798942,63,106,6,0,0,0,1.682539683,17.66666667,10.5,0,0,0,0.7989,0.2011,210,Glycerolipids
LMGL03015104,828.720692,53,96,6,0,0,0,1.811320755,16,8.833333333,0,0,0,0.7207,0.2793,337,Glycerolipids
LMGL03013685,756.626791,48,84,6,0,0,0,1.75,14,8,0,0,0,0.6268,0.3732,493,Glycerolipids
LMGL03012400,976.751992,65,100,6,0,0,0,1.538461538,16.66666667,10.83333333,0,0,0,0.752,0.248,254,Glycerolipids
LMGL03012821,772.658092,49,88,6,0,0,0,1.795918367,14.66666667,8.166666667,0,0,0,0.6581,0.3419,442,Glycerolipids
LMGL03015080,814.705042,52,94,6,0,0,0,1.807692308,15.66666667,8.666666667,0,0,0,0.705,0.295,362,Glycerolipids
LMGL03010078,824.689392,53,92,6,0,0,0,1.735849057,15.33333333,8.833333333,0,0,0,0.6894,0.3106,377,Glycerolipids
LMGL02010009,568.506676,35,68,5,0,0,0,1.942857143,13.6,7,0,0,0,0.5067,0.4933,868,Glycerolipids
LMGL03010100,858.767642,55,102,6,0,0,0,1.854545455,17,9.166666667,0,0,0,0.7676,0.2324,271,Glycerolipids
LMGL03010345,898.798942,58,106,6,0,0,0,1.827586207,17.66666667,9.666666667,0,0,0,0.7989,0.2011,224,Glycerolipids
LMGL03016787,1000.845892,66,112,6,0,0,0,1.696969697,18.66666667,11,0,0,0,0.8459,0.1541,154,Glycerolipids
LMGL03011553,972.908492,63,120,6,0,0,0,1.904761905,20,10.5,0,0,0,0.9085,0.0915,94,Glycerolipids
LMGL03014106,886.705042,58,94,6,0,0,0,1.620689655,15.66666667,9.666666667,0,0,0,0.705,0.295,333,Glycerolipids
LMGL03015328,946.892842,61,118,6,0,0,0,1.93442623,19.66666667,10.16666667,0,0,0,0.8928,0.1072,113,Glycerolipids
LMGL03013341,832.751992,53,100,6,0,0,0,1.886792453,16.66666667,8.833333333,0,0,0,0.752,0.248,298,Glycerolipids
LMGL03016806,994.892842,65,118,6,0,0,0,1.815384615,19.66666667,10.83333333,0,0,0,0.8928,0.1072,108,Glycerolipids
LMGL03015674,916.751992,60,100,6,0,0,0,1.666666667,16.66666667,10,0,0,0,0.752,0.248,271,Glycerolipids
LMGL03011471,960.814592,63,108,6,0,0,0,1.714285714,18,10.5,0,0,0,0.8146,0.1854,193,Glycerolipids
LMGL03010154,890.830242,57,110,6,0,0,0,1.929824561,18.33333333,9.5,0,0,0,0.8302,0.1698,191,Glycerolipids
LMGL03013419,788.689392,50,92,6,0,0,0,1.84,15.33333333,8.333333333,0,0,0,0.6894,0.3106,394,Glycerolipids
LMGL03016148,898.798942,58,106,6,0,0,0,1.827586207,17.66666667,9.666666667,0,0,0,0.7989,0.2011,224,Glycerolipids
LMGL03012040,970.798942,64,106,6,0,0,0,1.65625,17.66666667,10.66666667,0,0,0,0.7989,0.2011,207,Glycerolipids
LMGL03011672,940.751992,62,100,6,0,0,0,1.612903226,16.66666667,10.33333333,0,0,0,0.752,0.248,264,Glycerolipids
LMGL03014283,846.767642,54,102,6,0,0,0,1.888888889,17,9,0,0,0,0.7676,0.2324,274,Glycerolipids
LMGL03016567,942.767642,62,102,6,0,0,0,1.64516129,17,10.33333333,0,0,0,0.7676,0.2324,247,Glycerolipids
LMGL03014760,874.798942,56,106,6,0,0,0,1.892857143,17.66666667,9.333333333,0,0,0,0.7989,0.2011,230,Glycerolipids
LMGL03011668,964.845892,63,112,6,0,0,0,1.777777778,18.66666667,10.5,0,0,0,0.8459,0.1541,160,Glycerolipids
LMGL03012617,554.454641,33,62,6,0,0,0,1.878787879,10.33333333,5.5,0,0,0,0.4546,0.4546,820,Glycerolipids
LMGL03012366,978.767642,65,102,6,0,0,0,1.569230769,17,10.83333333,0,0,0,0.7676,0.2324,237,Glycerolipids
LMGL03014572,746.642442,47,86,6,0,0,0,1.829787234,14.33333333,7.833333333,0,0,0,0.6424,0.3576,479,Glycerolipids
LMGL03015522,870.767642,56,102,6,0,0,0,1.821428571,17,9.333333333,0,0,0,0.7676,0.2324,267,Glycerolipids
LMGL03012333,1002.861542,66,114,6,0,0,0,1.727272727,19,11,0,0,0,0.8615,0.1385,138,Glycerolipids
LMGL03010753,910.798942,59,106,6,0,0,0,1.796610169,17.66666667,9.833333333,0,0,0,0.7989,0.2011,221,Glycerolipids
LMGL03016553,986.830242,65,110,6,0,0,0,1.692307692,18.33333333,10.83333333,0,0,0,0.8302,0.1698,172,Glycerolipids
LMGL03013928,812.689392,52,92,6,0,0,0,1.769230769,15.33333333,8.666666667,0,0,0,0.6894,0.3106,382,Glycerolipids
LMGL03016609,926.736342,61,98,6,0,0,0,1.606557377,16.33333333,10.16666667,0,0,0,0.7363,0.2637,285,Glycerolipids
LMGL03012103,1026.955442,67,126,6,0,0,0,1.880597015,21,11.16666667,0,0,0,0.9554,0.0446,43,Glycerolipids
LMGL02010426,554.491026,34,66,5,0,0,0,1.941176471,13.2,6.8,0,0,0,0.491,0.491,885,Glycerolipids
LMGL03013610,886.798942,57,106,6,0,0,0,1.859649123,17.66666667,9.5,0,0,0,0.7989,0.2011,227,Glycerolipids
LMGL03014247,790.705042,50,94,6,0,0,0,1.88,15.66666667,8.333333333,0,0,0,0.705,0.295,373,Glycerolipids
LMGL03010167,852.720692,55,96,6,0,0,0,1.745454545,16,9.166666667,0,0,0,0.7207,0.2793,328,Glycerolipids
LMGL03011417,970.892842,63,118,6,0,0,0,1.873015873,19.66666667,10.5,0,0,0,0.8928,0.1072,110,Glycerolipids
LMGL03016377,898.705042,59,94,6,0,0,0,1.593220339,15.66666667,9.833333333,0,0,0,0.705,0.295,328,Glycerolipids
LMGL03013715,776.689392,49,92,6,0,0,0,1.87755102,15.33333333,8.166666667,0,0,0,0.6894,0.3106,400,Glycerolipids
LMGL03010400,878.736342,57,98,6,0,0,0,1.719298246,16.33333333,9.5,0,0,0,0.7363,0.2637,300,Glycerolipids
LMGL03016195,944.877192,61,116,6,0,0,0,1.901639344,19.33333333,10.16666667,0,0,0,0.8772,0.1228,130,Glycerolipids
LMGL03010387,896.783292,58,104,6,0,0,0,1.793103448,17.33333333,9.666666667,0,0,0,0.7833,0.2167,242,Glycerolipids
LMGL02010136,660.569276,42,76,5,0,0,0,1.80952381,15.2,8.4,0,0,0,0.5693,0.4307,652,Glycerolipids
LMGL03010155,872.783292,56,104,6,0,0,0,1.857142857,17.33333333,9.333333333,0,0,0,0.7833,0.2167,248,Glycerolipids
LMGL03016451,954.767642,63,102,6,0,0,0,1.619047619,17,10.5,0,0,0,0.7676,0.2324,243,Glycerolipids
LMGL03014397,880.751992,57,100,6,0,0,0,1.754385965,16.66666667,9.5,0,0,0,0.752,0.248,282,Glycerolipids
LMGL03011971,952.751992,63,100,6,0,0,0,1.587301587,16.66666667,10.5,0,0,0,0.752,0.248,260,Glycerolipids
